Phylostrata,ZFIN_ID,PhylostrataName
1,ZDB-GENE-050419-258,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-23,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-263,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-264,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-265,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-266,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-27,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-40,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-41,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-42,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-45,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-50,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-37,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-71,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-68,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-050419-85,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-138,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-180,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-39,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-48,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-51,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-54,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-60,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-63,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-69,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-72,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-75,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-78,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-87,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-90,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-93,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051120-96,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051127-11,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051127-17,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051127-19,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051127-23,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051127-33,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051127-37,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051127-39,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051127-45,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051127-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051128-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051128-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051201-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051201-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051202-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051202-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051205-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051227-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051230-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060110-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060110-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-051213-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060125-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060126-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060126-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060126-7,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060130-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060130-180,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060130-154,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060201-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060201-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060209-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060216-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060213-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060221-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060222-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060223-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060224-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060227-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060228-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060228-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060228-6,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060228-7,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060302-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060307-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060308-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060308-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060312-14,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060312-15,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060312-17,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060312-18,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060312-21,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060312-22,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060312-25,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060312-26,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060312-32,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060312-45,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060312-43,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060312-8,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060313-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060314-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060314-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060315-10,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060315-11,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060315-6,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060315-7,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060315-8,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060323-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060331-105,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060331-121,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060331-137,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060331-65,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060331-93,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060405-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060407-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060418-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060418-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-2654,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-2705,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-2858,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-2909,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-3113,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-3674,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-3572,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-4235,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-4694,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-4796,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-4949,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-5204,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-5255,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-5102,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-5765,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-5918,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-6479,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-6530,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-6632,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-6938,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-7091,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-7346,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-7448,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-7703,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-7193,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060421-8264,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060427-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060427-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060428-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060427-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060427-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060429-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060502-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-100,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-110,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-115,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-119,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-123,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-131,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-14,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-141,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-145,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-154,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-156,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-157,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-159,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-162,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-165,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060503-172,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-39,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-45,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-59,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-7,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-83,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-75,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-99,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060901-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060906-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060906-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060918-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060918-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060918-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060918-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060920-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1010,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1014,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1026,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1034,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1042,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1046,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1062,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-112,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1126,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1130,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1134,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1150,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1154,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1158,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1106,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1186,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1190,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1198,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-120,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1262,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-1270,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-148,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-156,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-160,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060929-136,Life before LCA of Cellular organisms  -  cellular organisms
